date,open,high,low,close,volume,average,barCount
2025-10-09 14:25:00-04:00,253.57,253.67,253.42,253.44,156771.0,253.54,904
2025-10-09 14:30:00-04:00,253.42,253.57,253.38,253.57,109472.0,253.449,603
2025-10-09 14:35:00-04:00,253.58,253.66,253.5,253.61,113632.0,253.585,551
2025-10-09 14:40:00-04:00,253.62,253.66,253.39,253.41,111510.0,253.522,632
2025-10-09 14:45:00-04:00,253.41,253.52,253.32,253.52,119655.0,253.412,647
2025-10-09 14:50:00-04:00,253.51,253.73,253.47,253.64,170550.0,253.609,1062
2025-10-09 14:55:00-04:00,253.65,253.82,253.63,253.81,152787.0,253.734,976
2025-10-09 15:00:00-04:00,253.8,253.9,253.71,253.76,124196.0,253.817,760
2025-10-09 15:05:00-04:00,253.75,254.04,253.64,254.02,176663.0,253.821,921
2025-10-09 15:10:00-04:00,254.01,254.12,253.93,253.99,156049.0,254.017,836
2025-10-09 15:15:00-04:00,254.0,254.07,253.86,253.86,215116.0,253.966,1294
2025-10-09 15:20:00-04:00,253.86,254.11,253.79,254.0,206516.0,253.918,1110
2025-10-09 15:25:00-04:00,253.99,254.0,253.72,253.78,208375.0,253.857,1152
2025-10-09 15:30:00-04:00,253.78,253.82,253.64,253.65,227287.0,253.696,1170
2025-10-09 15:35:00-04:00,253.65,253.78,253.56,253.71,213714.0,253.64,1186
2025-10-09 15:40:00-04:00,253.71,253.74,253.62,253.69,205671.0,253.698,1086
2025-10-09 15:45:00-04:00,253.68,253.74,253.59,253.65,158727.0,253.659,954
2025-10-09 15:50:00-04:00,253.64,254.5,253.63,254.25,907260.0,254.091,5054
2025-10-09 15:55:00-04:00,254.24,254.42,253.86,254.03,1782566.0,254.043,9655
2025-10-09 16:00:00-04:00,254.03,254.19,253.74,254.04,5674602.0,254.04,131
2025-10-09 16:05:00-04:00,254.16,254.23,254.11,254.18,7200.0,254.151,31
2025-10-09 16:10:00-04:00,254.12,254.19,254.04,254.1,13307.0,254.142,28
2025-10-09 16:15:00-04:00,254.06,254.06,254.04,254.04,2997.0,254.044,17
2025-10-09 16:20:00-04:00,254.09,254.1,254.05,254.05,582.0,254.088,5
2025-10-09 16:25:00-04:00,254.04,254.07,254.04,254.04,775.0,254.049,5
2025-10-09 16:30:00-04:00,254.07,254.07,253.8,253.95,2358.0,253.979,16
2025-10-09 16:35:00-04:00,253.95,254.01,253.92,254.01,600.0,253.964,4
2025-10-09 16:40:00-04:00,254.02,254.03,253.95,254.03,2247.0,254.017,7
2025-10-09 16:45:00-04:00,254.01,254.04,253.89,253.9,46984.0,254.029,31
2025-10-09 16:50:00-04:00,253.89,253.91,253.8,253.8,3546.0,253.837,12
2025-10-09 16:55:00-04:00,254.02,254.02,254.01,254.02,100.0,254.015,1
2025-10-09 17:00:00-04:00,254.0,254.0,254.0,254.0,100.0,254.0,1
2025-10-09 17:05:00-04:00,253.99,254.0,253.99,254.0,248.0,253.996,2
2025-10-09 17:10:00-04:00,253.86,253.87,253.86,253.86,700.0,253.861,1
2025-10-09 17:15:00-04:00,253.92,253.92,253.91,253.91,236.0,253.916,2
2025-10-09 17:20:00-04:00,253.96,254.0,253.96,253.97,410.0,253.975,4
2025-10-09 17:25:00-04:00,254.0,254.04,254.0,254.04,924.0,254.022,6
2025-10-09 17:30:00-04:00,254.09,254.09,254.01,254.08,520.0,254.057,4
2025-10-09 17:35:00-04:00,254.05,254.07,254.05,254.05,1553.0,254.051,6
2025-10-09 17:40:00-04:00,254.02,254.02,253.95,253.95,8938.0,253.967,23
2025-10-09 17:45:00-04:00,253.95,253.97,253.95,253.97,900.0,253.966,2
2025-10-09 17:50:00-04:00,253.97,253.97,253.97,253.97,200.0,253.97,1
2025-10-09 17:55:00-04:00,253.97,253.97,253.97,253.97,0.0,253.97,0
2025-10-09 18:00:00-04:00,254.04,254.15,254.04,254.11,4997.0,254.076,28
2025-10-09 18:05:00-04:00,254.16,254.16,254.05,254.06,1205.0,254.131,10
2025-10-09 18:10:00-04:00,254.05,254.05,254.05,254.05,1208.0,254.05,5
2025-10-09 18:15:00-04:00,254.18,254.18,254.15,254.15,352.0,254.159,3
2025-10-09 18:20:00-04:00,254.15,254.15,254.15,254.15,0.0,254.15,0
2025-10-09 18:25:00-04:00,254.13,254.13,254.13,254.13,250.0,254.13,2
2025-10-09 18:30:00-04:00,254.05,254.15,254.05,254.15,4024.0,254.099,18
2025-10-09 18:35:00-04:00,254.15,254.22,254.15,254.19,2324.0,254.163,12
2025-10-09 18:40:00-04:00,254.07,254.2,254.06,254.19,1339.0,254.176,8
2025-10-09 18:45:00-04:00,254.19,254.19,254.14,254.15,586.0,254.176,4
2025-10-09 18:50:00-04:00,254.17,254.17,254.13,254.14,1253.0,254.146,10
2025-10-09 18:55:00-04:00,254.14,254.2,254.14,254.16,3553.0,254.156,4
2025-10-09 19:00:00-04:00,254.2,254.2,254.2,254.2,1179.0,254.2,5
2025-10-09 19:05:00-04:00,254.11,254.11,254.11,254.11,200.0,254.11,1
2025-10-09 19:10:00-04:00,254.1,254.15,254.1,254.15,653.0,254.134,4
2025-10-09 19:15:00-04:00,254.1,254.15,254.1,254.15,3800.0,254.141,4
2025-10-09 19:20:00-04:00,254.15,254.2,254.13,254.2,975.0,254.178,6
2025-10-09 19:25:00-04:00,254.2,254.2,254.14,254.14,1200.0,254.17,9
2025-10-09 19:30:00-04:00,254.13,254.2,254.13,254.2,1177.0,254.146,4
2025-10-09 19:35:00-04:00,254.2,254.2,254.12,254.13,606.0,254.153,2
2025-10-09 19:40:00-04:00,254.15,254.19,254.1,254.18,2208.0,254.137,9
2025-10-09 19:45:00-04:00,254.19,254.2,254.15,254.2,5029.0,254.186,16
2025-10-09 19:50:00-04:00,254.2,254.22,254.19,254.2,1613.0,254.202,10
2025-10-09 19:55:00-04:00,254.19,254.29,254.11,254.29,4975.0,254.203,19
2025-10-10 04:00:00-04:00,253.68,254.06,253.68,253.92,2120.0,253.943,15
2025-10-10 04:05:00-04:00,253.94,254.05,253.81,254.04,1464.0,253.962,11
2025-10-10 04:10:00-04:00,254.04,254.07,254.0,254.0,461.0,254.03,4
2025-10-10 04:15:00-04:00,253.96,253.96,253.85,253.86,616.0,253.898,5
2025-10-10 04:20:00-04:00,253.73,253.75,253.63,253.63,580.0,253.694,5
2025-10-10 04:25:00-04:00,253.65,253.7,253.61,253.7,950.0,253.674,4
2025-10-10 04:30:00-04:00,253.71,253.71,253.53,253.6,981.0,253.618,8
2025-10-10 04:35:00-04:00,253.69,253.77,253.69,253.77,358.0,253.712,2
2025-10-10 04:40:00-04:00,253.77,253.77,253.77,253.77,0.0,253.77,0
2025-10-10 04:45:00-04:00,253.88,253.9,253.88,253.9,200.0,253.89,2
2025-10-10 04:50:00-04:00,253.79,253.86,253.77,253.83,650.0,253.819,5
2025-10-10 04:55:00-04:00,253.86,253.86,253.83,253.83,294.0,253.84,2
2025-10-10 05:00:00-04:00,253.78,253.78,253.38,253.39,3369.0,253.559,25
2025-10-10 05:05:00-04:00,253.38,253.42,253.38,253.42,300.0,253.407,2
2025-10-10 05:10:00-04:00,253.4,253.4,253.25,253.25,372.0,253.317,3
2025-10-10 05:15:00-04:00,253.25,253.25,253.25,253.25,0.0,253.25,0
2025-10-10 05:20:00-04:00,253.26,253.34,253.26,253.33,1292.0,253.298,11
2025-10-10 05:25:00-04:00,253.33,253.35,253.33,253.34,450.0,253.343,3
2025-10-10 05:30:00-04:00,253.35,253.35,253.18,253.28,1061.0,253.29,6
2025-10-10 05:35:00-04:00,253.27,253.28,253.27,253.28,300.0,253.277,3
2025-10-10 05:40:00-04:00,253.18,253.19,253.18,253.19,733.0,253.189,2
2025-10-10 05:45:00-04:00,253.35,253.35,253.33,253.33,200.0,253.34,2
2025-10-10 05:50:00-04:00,253.31,253.31,253.24,253.24,391.0,253.263,3
2025-10-10 05:55:00-04:00,253.12,253.2,253.12,253.2,1985.0,253.17,9
2025-10-10 06:00:00-04:00,253.34,253.34,253.34,253.34,111.0,253.34,1
2025-10-10 06:05:00-04:00,253.34,253.34,253.34,253.34,0.0,253.34,0
2025-10-10 06:10:00-04:00,253.41,253.42,253.4,253.4,325.0,253.411,3
2025-10-10 06:15:00-04:00,253.67,253.76,253.67,253.76,550.0,253.716,3
2025-10-10 06:20:00-04:00,253.73,253.73,253.51,253.51,1161.0,253.683,8
2025-10-10 06:25:00-04:00,253.51,253.51,253.51,253.51,0.0,253.51,0
2025-10-10 06:30:00-04:00,253.37,253.37,253.37,253.37,100.0,253.37,1
2025-10-10 06:35:00-04:00,253.37,253.37,253.37,253.37,0.0,253.37,0
2025-10-10 06:40:00-04:00,253.5,253.5,253.5,253.5,125.0,253.5,1
2025-10-10 06:45:00-04:00,253.5,253.5,253.5,253.5,0.0,253.5,0
2025-10-10 06:50:00-04:00,253.51,253.51,253.51,253.51,100.0,253.51,1
2025-10-10 06:55:00-04:00,253.46,253.59,253.45,253.59,582.0,253.521,4
2025-10-10 07:00:00-04:00,253.68,253.8,253.68,253.75,1592.0,253.744,13
2025-10-10 07:05:00-04:00,253.62,253.83,253.62,253.83,599.0,253.749,4
2025-10-10 07:10:00-04:00,253.83,253.83,253.83,253.83,0.0,253.83,0
2025-10-10 07:15:00-04:00,253.65,253.65,253.57,253.57,2262.0,253.619,12
2025-10-10 07:20:00-04:00,253.58,253.65,253.58,253.65,700.0,253.629,5
2025-10-10 07:25:00-04:00,253.69,253.69,253.69,253.69,134.0,253.69,1
2025-10-10 07:30:00-04:00,253.75,253.75,253.75,253.75,200.0,253.75,2
2025-10-10 07:35:00-04:00,253.82,253.85,253.82,253.85,450.0,253.838,3
2025-10-10 07:40:00-04:00,253.78,253.78,253.78,253.78,500.0,253.78,2
2025-10-10 07:45:00-04:00,253.78,253.78,253.78,253.78,0.0,253.78,0
2025-10-10 07:50:00-04:00,253.9,254.04,253.9,253.9,2610.0,253.976,14
2025-10-10 07:55:00-04:00,254.0,254.13,254.0,254.1,512.0,254.069,4
2025-10-10 08:00:00-04:00,253.79,254.4,253.0,253.98,38638.0,253.743,146
2025-10-10 08:05:00-04:00,253.83,253.92,253.82,253.92,2025.0,253.848,13
2025-10-10 08:10:00-04:00,253.92,253.92,253.88,253.88,1809.0,253.909,6
2025-10-10 08:15:00-04:00,253.95,253.95,253.88,253.88,2759.0,253.918,9
2025-10-10 08:20:00-04:00,253.82,253.82,253.82,253.82,730.0,253.82,5
2025-10-10 08:25:00-04:00,253.69,253.81,253.69,253.81,1213.0,253.732,4
2025-10-10 08:30:00-04:00,253.75,253.75,253.66,253.66,4282.0,253.705,19
2025-10-10 08:35:00-04:00,253.66,253.7,253.64,253.69,9819.0,253.679,13
2025-10-10 08:40:00-04:00,253.7,253.7,253.55,253.58,3130.0,253.658,14
2025-10-10 08:45:00-04:00,253.67,253.7,253.57,253.69,1285.0,253.607,9
2025-10-10 08:50:00-04:00,253.6,253.6,253.45,253.49,6445.0,253.532,30
2025-10-10 08:55:00-04:00,253.45,253.45,253.34,253.35,5488.0,253.37,29
2025-10-10 09:00:00-04:00,253.38,253.6,253.38,253.59,6142.0,253.414,20
2025-10-10 09:05:00-04:00,253.51,253.7,253.51,253.6,4949.0,253.569,11
2025-10-10 09:10:00-04:00,253.58,253.67,253.58,253.67,4179.0,253.642,17
2025-10-10 09:15:00-04:00,253.67,253.76,253.65,253.75,6603.0,253.728,16
2025-10-10 09:20:00-04:00,253.77,253.77,253.53,253.64,13793.0,253.637,49
2025-10-10 09:25:00-04:00,253.57,255.3,253.37,254.94,64248.0,254.717,233
2025-10-10 09:30:00-04:00,254.94,255.59,254.43,255.33,1477628.0,255.061,5456
2025-10-10 09:35:00-04:00,255.32,256.13,254.93,256.07,605422.0,255.595,3132
2025-10-10 09:40:00-04:00,256.09,256.38,255.35,255.39,626508.0,255.96,3290
2025-10-10 09:45:00-04:00,255.39,255.86,255.26,255.45,440542.0,255.611,2561
2025-10-10 09:50:00-04:00,255.46,255.48,255.01,255.2,318803.0,255.238,1880
2025-10-10 09:55:00-04:00,255.18,255.6,254.92,255.46,312636.0,255.254,1761
2025-10-10 10:00:00-04:00,255.49,255.89,255.15,255.27,459966.0,255.624,2465
2025-10-10 10:05:00-04:00,255.28,255.59,254.74,255.54,349956.0,255.184,2151
2025-10-10 10:10:00-04:00,255.55,256.05,255.03,255.07,303816.0,255.662,1586
2025-10-10 10:15:00-04:00,255.07,255.24,254.82,255.12,208561.0,255.04,1043
2025-10-10 10:20:00-04:00,255.12,255.55,255.11,255.46,166120.0,255.326,971
2025-10-10 10:25:00-04:00,255.47,255.7,255.01,255.02,190328.0,255.435,1111
2025-10-10 10:30:00-04:00,255.04,255.27,255.02,255.09,206124.0,255.138,1161
2025-10-10 10:35:00-04:00,255.09,255.17,255.01,255.12,166306.0,255.085,1010
2025-10-10 10:40:00-04:00,255.12,255.3,255.05,255.09,182300.0,255.169,1063
2025-10-10 10:45:00-04:00,255.1,255.34,255.04,255.26,126511.0,255.179,813
2025-10-10 10:50:00-04:00,255.28,255.31,254.84,254.87,210443.0,255.012,1252
2025-10-10 10:55:00-04:00,254.88,254.89,252.52,253.17,658060.0,253.664,4147
2025-10-10 11:00:00-04:00,253.11,253.11,251.03,251.63,1192699.0,251.702,8122
2025-10-10 11:05:00-04:00,251.6,251.8,250.21,250.31,1185026.0,250.911,6672
2025-10-10 11:10:00-04:00,250.31,251.87,250.01,251.46,1001128.0,251.117,5862
2025-10-10 11:15:00-04:00,251.46,251.46,250.03,250.32,635152.0,250.716,4128
2025-10-10 11:20:00-04:00,250.33,250.34,248.95,249.06,1119827.0,249.462,7035
2025-10-10 11:25:00-04:00,249.05,250.19,248.92,249.12,795143.0,249.484,5081
2025-10-10 11:30:00-04:00,249.1,249.17,248.33,248.86,998801.0,248.692,6192
2025-10-10 11:35:00-04:00,248.79,249.42,248.63,248.74,671128.0,249.045,3953
2025-10-10 11:40:00-04:00,248.77,249.7,248.57,249.67,614940.0,249.11,3335
2025-10-10 11:45:00-04:00,249.68,250.04,249.2,249.44,546933.0,249.599,3159
2025-10-10 11:50:00-04:00,249.42,249.79,249.08,249.46,400830.0,249.346,2667
2025-10-10 11:55:00-04:00,249.44,249.47,248.51,248.79,396899.0,248.848,2225
2025-10-10 12:00:00-04:00,248.78,248.79,247.79,247.83,557676.0,248.17,3589
2025-10-10 12:05:00-04:00,247.81,248.71,247.76,248.53,312068.0,248.283,1737
2025-10-10 12:10:00-04:00,248.52,249.02,248.18,248.85,280591.0,248.694,1787
2025-10-10 12:15:00-04:00,248.85,248.96,248.32,248.52,224030.0,248.631,1506
2025-10-10 12:20:00-04:00,248.52,248.85,248.26,248.58,237329.0,248.567,1459
2025-10-10 12:25:00-04:00,248.56,248.82,248.41,248.61,186178.0,248.645,1134
2025-10-10 12:30:00-04:00,248.59,249.06,248.42,248.48,301785.0,248.802,1896
2025-10-10 12:35:00-04:00,248.48,248.76,248.26,248.5,137197.0,248.513,1001
2025-10-10 12:40:00-04:00,248.46,248.54,247.94,247.94,237831.0,248.195,1378
2025-10-10 12:45:00-04:00,247.94,248.44,247.81,247.82,260432.0,248.047,1529
2025-10-10 12:50:00-04:00,247.83,247.87,247.32,247.54,381309.0,247.579,2109
2025-10-10 12:55:00-04:00,247.55,247.9,247.41,247.49,301081.0,247.604,1951
2025-10-10 13:00:00-04:00,247.5,247.66,247.06,247.26,356454.0,247.312,2079
2025-10-10 13:05:00-04:00,247.27,247.45,247.13,247.33,215894.0,247.3,1506
2025-10-10 13:10:00-04:00,247.31,247.71,247.07,247.14,321360.0,247.399,1901
2025-10-10 13:15:00-04:00,247.16,247.62,247.11,247.34,217700.0,247.396,1440
2025-10-10 13:20:00-04:00,247.33,247.77,247.18,247.6,207957.0,247.491,1376
2025-10-10 13:25:00-04:00,247.63,247.88,247.56,247.81,181213.0,247.742,1231
2025-10-10 13:30:00-04:00,247.77,248.09,247.68,248.05,236065.0,247.884,1422
2025-10-10 13:35:00-04:00,248.05,248.31,247.91,247.99,231067.0,248.11,1454
2025-10-10 13:40:00-04:00,247.99,248.42,247.98,248.22,335995.0,248.236,1805
2025-10-10 13:45:00-04:00,248.21,248.58,248.02,248.24,286463.0,248.342,1728
2025-10-10 13:50:00-04:00,248.25,248.3,248.05,248.16,192017.0,248.152,1223
2025-10-10 13:55:00-04:00,248.15,248.38,247.73,248.01,263137.0,247.981,1607
2025-10-10 14:00:00-04:00,248.03,248.05,247.45,247.59,304104.0,247.657,1739
2025-10-10 14:05:00-04:00,247.61,247.71,247.42,247.46,217871.0,247.551,1364
2025-10-10 14:10:00-04:00,247.47,247.72,247.3,247.65,259338.0,247.521,1456
2025-10-10 14:15:00-04:00,247.64,247.8,247.11,247.29,226501.0,247.472,1466
2025-10-10 14:20:00-04:00,247.28,247.61,247.27,247.52,225190.0,247.441,1211
2025-10-10 14:25:00-04:00,247.52,247.57,247.08,247.16,237176.0,247.268,1386
2025-10-10 14:30:00-04:00,247.14,247.31,246.55,246.56,432313.0,246.929,2389
2025-10-10 14:35:00-04:00,246.56,246.72,246.46,246.59,352255.0,246.573,2041
2025-10-10 14:40:00-04:00,246.57,246.59,246.11,246.14,316606.0,246.332,1876
2025-10-10 14:45:00-04:00,246.17,246.55,246.04,246.23,312785.0,246.274,1797
2025-10-10 14:50:00-04:00,246.24,246.28,245.83,245.9,363813.0,245.999,1901
2025-10-10 14:55:00-04:00,245.91,246.25,245.81,246.0,336609.0,246.025,1815
2025-10-10 15:00:00-04:00,246.0,246.41,245.98,246.26,274181.0,246.221,1849
2025-10-10 15:05:00-04:00,246.27,246.3,246.09,246.16,219696.0,246.201,1278
2025-10-10 15:10:00-04:00,246.17,246.26,245.88,246.12,339153.0,246.076,2055
2025-10-10 15:15:00-04:00,246.11,246.35,246.0,246.16,304076.0,246.205,1851
2025-10-10 15:20:00-04:00,246.15,246.23,246.01,246.05,293035.0,246.14,1695
2025-10-10 15:25:00-04:00,246.05,246.23,245.93,246.17,391519.0,246.061,2266
2025-10-10 15:30:00-04:00,246.17,246.49,246.04,246.09,400170.0,246.257,2251
2025-10-10 15:35:00-04:00,246.1,246.11,245.88,245.96,513563.0,245.992,2793
2025-10-10 15:40:00-04:00,245.94,246.99,245.92,246.91,656564.0,246.5,3325
2025-10-10 15:45:00-04:00,246.9,246.98,246.21,246.23,468392.0,246.576,2811
2025-10-10 15:50:00-04:00,246.25,246.27,245.11,245.23,922421.0,245.639,5291
2025-10-10 15:55:00-04:00,245.22,245.57,244.65,245.28,2967143.0,245.147,17094
2025-10-10 16:00:00-04:00,245.33,245.35,244.85,245.28,9425035.0,245.27,184
2025-10-10 16:05:00-04:00,245.3,245.94,245.27,245.65,54597.0,245.393,105
2025-10-10 16:10:00-04:00,245.62,245.8,245.58,245.62,4219.0,245.707,28
2025-10-10 16:15:00-04:00,245.58,245.7,245.58,245.61,5168.0,245.622,32
2025-10-10 16:20:00-04:00,245.66,245.68,245.3,245.33,8535.0,245.463,45
2025-10-10 16:25:00-04:00,245.3,245.4,245.29,245.29,23907.0,245.348,41
2025-10-10 16:30:00-04:00,245.27,245.4,245.2,245.26,9627.0,245.343,30
2025-10-10 16:35:00-04:00,245.36,245.41,245.27,245.41,99167.0,245.273,15
2025-10-10 16:40:00-04:00,245.39,245.44,245.32,245.39,7427.0,245.398,38
2025-10-10 16:45:00-04:00,245.3,245.39,245.22,245.23,7762.0,245.266,16
2025-10-10 16:50:00-04:00,245.23,245.23,239.49,243.51,185425.0,242.765,525
2025-10-10 16:55:00-04:00,243.5,245.79,241.0,243.36,347892.0,243.778,645
2025-10-10 17:00:00-04:00,243.36,243.5,242.6,242.93,185317.0,243.16,279
2025-10-10 17:05:00-04:00,242.75,243.0,242.1,242.91,42271.0,242.444,186
2025-10-10 17:10:00-04:00,242.88,243.49,242.61,242.99,42863.0,242.969,170
2025-10-10 17:15:00-04:00,242.65,243.64,242.0,242.0,42066.0,242.966,135
2025-10-10 17:20:00-04:00,242.29,243.5,242.0,243.12,21996.0,242.576,102
2025-10-10 17:25:00-04:00,243.12,243.32,242.28,242.8,16600.0,242.797,70
2025-10-10 17:30:00-04:00,242.72,242.95,242.28,242.28,20345.0,242.72,64
2025-10-10 17:35:00-04:00,242.39,242.5,241.98,242.16,24238.0,242.231,66
2025-10-10 17:40:00-04:00,242.39,243.88,241.93,241.98,10490.0,242.335,58
2025-10-10 17:45:00-04:00,241.96,241.96,241.5,241.77,19981.0,241.714,94
2025-10-10 17:50:00-04:00,241.87,242.05,241.74,241.9,13324.0,241.92,49
2025-10-10 17:55:00-04:00,242.04,242.05,241.87,242.05,6262.0,242.013,27
2025-10-10 18:00:00-04:00,242.05,242.25,242.01,242.15,8109.0,242.101,38
2025-10-10 18:05:00-04:00,242.15,244.47,242.03,243.85,19881.0,242.989,72
2025-10-10 18:10:00-04:00,244.06,244.98,244.0,244.61,12756.0,244.44,52
2025-10-10 18:15:00-04:00,244.6,244.8,244.15,244.47,15821.0,244.53,108
2025-10-10 18:20:00-04:00,244.76,245.7,244.53,245.65,17151.0,245.146,80
2025-10-10 18:25:00-04:00,245.64,245.7,244.81,244.85,26875.0,245.236,82
2025-10-10 18:30:00-04:00,244.9,244.98,244.57,244.72,4114.0,244.758,26
2025-10-10 18:35:00-04:00,244.61,244.61,244.45,244.45,5942.0,244.485,35
2025-10-10 18:40:00-04:00,244.47,244.47,243.45,243.45,6935.0,243.908,48
2025-10-10 18:45:00-04:00,243.49,243.89,243.31,243.89,7014.0,243.485,40
2025-10-10 18:50:00-04:00,243.7,243.85,243.6,243.6,1569.0,243.734,11
2025-10-10 18:55:00-04:00,243.62,243.98,243.6,243.8,4484.0,243.758,25
2025-10-10 19:00:00-04:00,243.8,244.0,243.72,243.95,1726.0,243.917,13
2025-10-10 19:05:00-04:00,243.81,244.25,243.81,244.25,2296.0,244.074,11
2025-10-10 19:10:00-04:00,244.2,244.2,243.8,243.8,500.0,244.049,3
2025-10-10 19:15:00-04:00,244.18,244.25,243.9,244.16,3202.0,244.056,19
2025-10-10 19:20:00-04:00,243.91,244.2,243.9,244.13,3039.0,244.088,12
2025-10-10 19:25:00-04:00,244.1,244.18,244.02,244.04,2977.0,244.12,13
2025-10-10 19:30:00-04:00,244.49,244.5,244.02,244.21,3447.0,244.389,19
2025-10-10 19:35:00-04:00,244.82,244.86,244.34,244.83,3091.0,244.709,16
2025-10-10 19:40:00-04:00,244.98,245.37,244.35,245.29,6674.0,245.193,29
2025-10-10 19:45:00-04:00,245.02,245.88,245.02,245.36,9112.0,245.449,35
2025-10-10 19:50:00-04:00,245.3,246.0,245.01,246.0,11234.0,245.701,47
2025-10-10 19:55:00-04:00,245.58,245.59,245.0,245.4,3970.0,245.3,21
2025-10-13 04:00:00-04:00,248.66,250.32,247.97,249.65,15537.0,249.856,90
2025-10-13 04:05:00-04:00,249.76,249.9,249.4,249.4,7398.0,249.634,36
2025-10-13 04:10:00-04:00,249.41,249.57,249.36,249.57,761.0,249.456,6
2025-10-13 04:15:00-04:00,249.49,249.67,249.02,249.21,4710.0,249.338,29
2025-10-13 04:20:00-04:00,249.4,249.82,249.35,249.35,3735.0,249.539,27
2025-10-13 04:25:00-04:00,249.4,249.45,249.09,249.14,1877.0,249.256,14
2025-10-13 04:30:00-04:00,249.24,249.4,249.16,249.4,2994.0,249.28,16
2025-10-13 04:35:00-04:00,249.39,249.45,249.09,249.27,2443.0,249.323,18
2025-10-13 04:40:00-04:00,249.16,249.29,249.01,249.07,2813.0,249.156,17
2025-10-13 04:45:00-04:00,249.12,249.3,249.09,249.28,962.0,249.209,7
2025-10-13 04:50:00-04:00,249.4,249.64,249.39,249.64,4661.0,249.462,25
2025-10-13 04:55:00-04:00,249.66,249.7,249.61,249.62,1875.0,249.682,16
2025-10-13 05:00:00-04:00,249.68,249.7,249.56,249.56,10426.0,249.643,44
2025-10-13 05:05:00-04:00,249.68,249.7,249.62,249.62,7733.0,249.637,36
2025-10-13 05:10:00-04:00,249.62,249.7,249.52,249.69,10068.0,249.6,50
2025-10-13 05:15:00-04:00,249.68,249.7,249.49,249.49,3585.0,249.667,21
2025-10-13 05:20:00-04:00,249.49,249.65,249.49,249.51,633.0,249.538,6
2025-10-13 05:25:00-04:00,249.51,249.58,249.51,249.58,350.0,249.551,3
2025-10-13 05:30:00-04:00,249.6,249.68,249.6,249.68,844.0,249.665,7
2025-10-13 05:35:00-04:00,249.51,249.51,249.28,249.28,1704.0,249.434,14
2025-10-13 05:40:00-04:00,249.33,249.33,249.15,249.15,524.0,249.267,4
2025-10-13 05:45:00-04:00,249.2,249.2,249.1,249.1,1084.0,249.15,8
2025-10-13 05:50:00-04:00,249.1,249.1,249.03,249.03,200.0,249.065,2
2025-10-13 05:55:00-04:00,249.2,249.47,249.2,249.24,1368.0,249.361,6
2025-10-13 06:00:00-04:00,249.17,249.6,249.17,249.51,8985.0,249.489,40
2025-10-13 06:05:00-04:00,249.51,249.51,249.42,249.42,2326.0,249.498,19
2025-10-13 06:10:00-04:00,249.52,249.56,249.52,249.56,250.0,249.536,2
2025-10-13 06:15:00-04:00,249.28,249.5,249.11,249.5,6988.0,249.434,21
2025-10-13 06:20:00-04:00,249.56,249.69,249.39,249.39,1112.0,249.514,8
2025-10-13 06:25:00-04:00,249.48,249.49,249.48,249.49,367.0,249.484,2
2025-10-13 06:30:00-04:00,249.43,249.49,249.43,249.46,1154.0,249.478,7
2025-10-13 06:35:00-04:00,249.49,249.49,249.44,249.44,550.0,249.468,4
2025-10-13 06:40:00-04:00,249.33,249.35,249.0,249.1,1099.0,249.17,9
2025-10-13 06:45:00-04:00,249.03,249.19,249.0,249.0,968.0,249.042,7
2025-10-13 06:50:00-04:00,248.75,249.2,248.67,249.2,2719.0,248.793,18
2025-10-13 06:55:00-04:00,249.35,249.35,249.3,249.3,1190.0,249.329,8
2025-10-13 07:00:00-04:00,249.15,249.76,248.6,249.04,29885.0,249.259,135
2025-10-13 07:05:00-04:00,249.06,249.07,248.55,248.84,11712.0,248.937,30
2025-10-13 07:10:00-04:00,248.75,248.75,248.11,248.58,13705.0,248.37,63
2025-10-13 07:15:00-04:00,248.67,249.0,248.55,248.89,8060.0,248.914,39
2025-10-13 07:20:00-04:00,248.87,248.96,248.5,248.72,3580.0,248.619,23
2025-10-13 07:25:00-04:00,248.79,248.79,248.65,248.7,1174.0,248.72,7
2025-10-13 07:30:00-04:00,248.7,249.2,248.5,249.2,9801.0,248.776,60
2025-10-13 07:35:00-04:00,249.06,249.09,248.8,248.8,2378.0,248.996,17
2025-10-13 07:40:00-04:00,248.68,249.08,248.68,249.0,1489.0,248.934,11
2025-10-13 07:45:00-04:00,248.94,249.1,248.93,249.1,3639.0,249.036,22
2025-10-13 07:50:00-04:00,249.0,249.21,248.94,249.21,2633.0,249.032,20
2025-10-13 07:55:00-04:00,249.18,249.18,249.16,249.16,1104.0,249.173,4
2025-10-13 08:00:00-04:00,249.0,250.65,248.05,249.06,106916.0,249.203,339
2025-10-13 08:05:00-04:00,249.0,249.09,248.73,248.73,3748.0,248.86,23
2025-10-13 08:10:00-04:00,248.83,249.03,248.8,248.83,4241.0,248.959,27
2025-10-13 08:15:00-04:00,248.82,249.39,248.81,249.23,8773.0,249.133,46
2025-10-13 08:20:00-04:00,249.11,249.11,248.72,249.0,7002.0,248.886,35
2025-10-13 08:25:00-04:00,249.1,249.11,249.0,249.07,3870.0,249.051,17
2025-10-13 08:30:00-04:00,249.14,249.28,249.07,249.13,6554.0,249.186,35
2025-10-13 08:35:00-04:00,249.13,249.2,249.08,249.19,1894.0,249.149,15
2025-10-13 08:40:00-04:00,249.2,249.25,248.99,249.25,6350.0,249.097,42
2025-10-13 08:45:00-04:00,249.24,249.68,249.07,249.57,21606.0,249.369,95
